Form,Section,Variable,Question,Answer Options,Definition,Completion Guideline,Form Translation Reviewers,Section Translation Reviewers,Question Translation Reviewers,Definition Translation Reviewers,Completion Guideline Translation Reviewers,Answer Options Translation Reviewers
quotidien,ASSISTANCE RESPIRATOIRE : Enregistrer toutes les interventions respiratoires effectuées entre 00 h 00 et 24 h 00 le jour de l'évaluation.,treat_nasalprongs,Canules nasales,"1, Oui | 0, Non | 99, Inconnu",Il s'agit de canules nasales ou de canules nasales qui administrent de l'oxygène par deux petites canules ou canules insérées dans les narines.,Indiquez « Oui » si ce mode d'assistance respiratoire a été utilisé pour administrer un supplément d'oxygène au patient entre 00 h 00 et 24 h 00 le jour de l'évaluation.,0,0,0,0,0,0
quotidien,ASSISTANCE RESPIRATOIRE : Enregistrer toutes les interventions respiratoires effectuées entre 00 h 00 et 24 h 00 le jour de l'évaluation.,treat_facemask,Masque facial,"1, Oui | 0, Non | 99, Inconnu","Il s'agit d'un simple masque à oxygène qui est un dispositif placé sur le nez, la bouche ou la trachéotomie d'un patient afin d'administrer de l'oxygène dans les voies respiratoires.",Indiquez « Oui » si ce mode d'assistance respiratoire a été utilisé pour administrer un supplément d'oxygène au patient entre 00 h 00 et 24 h 00 le jour de l'évaluation.,0,0,0,0,0,0
quotidien,ASSISTANCE RESPIRATOIRE : Enregistrer toutes les interventions respiratoires effectuées entre 00 h 00 et 24 h 00 le jour de l'évaluation.,treat_hfno,Oxygène nasal à haut débit,"1, Oui | 0, Non | 99, Inconnu","Il s'agit d'une oxygénothérapie nasale à haut débit, qui est une assistance respiratoire non invasive qui administre de l'air réchauffé, humidifié et enrichi en oxygène aux patients à des débits supérieurs à ceux généralement fournis par les appareils à débit standard.",Indiquez « Oui » si ce mode d'assistance respiratoire a été utilisé pour administrer un supplément d'oxygène au patient entre 00 h 00 et 24 h 00 le jour de l'évaluation.,0,0,0,0,0,0
quotidien,ASSISTANCE RESPIRATOIRE : Enregistrer toutes les interventions respiratoires effectuées entre 00 h 00 et 24 h 00 le jour de l'évaluation.,treat_niv,Ventilation non invasive,"1, Oui | 0, Non | 99, Inconnu","Il s'agit d'une ventilation non invasive qui fournit une assistance respiratoire par les voies respiratoires supérieures du patient à l'aide d'un masque ou d'un dispositif similaire, sans qu'il soit nécessaire de procéder à une intubation trachéale. Les exemples incluent la pression positive continue (PPC) et la pression positive continue biphasique (BiPAP). ",Indiquez « Oui » si ce mode d'assistance respiratoire a été utilisé pour administrer un supplément d'oxygène au patient entre 00 h 00 et 24 h 00 le jour de l'évaluation.,0,0,0,0,0,0
quotidien,ASSISTANCE RESPIRATOIRE : Enregistrer toutes les interventions respiratoires effectuées entre 00 h 00 et 24 h 00 le jour de l'évaluation.,treat_niv_type,Type de ventilation non invasive,"1, CPAP | 2, BIPAP | 99, Inconnu | 88, Autre",Il s'agit du type d'assistance respiratoire non invasive ou de ventilation (VNI) utilisé. La pression positive continue (PPC) est une technique qui consiste à maintenir en permanence la pression des voies respiratoires au-dessus de la pression atmosphérique tout au long du cycle respiratoire afin de soutenir l'activité respiratoire spontanée. La pression positive continue biphasique (BPAP) utilise une variation cyclique du niveau de pression positive appliqué aux voies respiratoires afin de soutenir l'activité respiratoire spontanée.,Sélectionnez l'option la plus appropriée correspondant au type de VNI utilisé entre 00 h 00 et 24 h 00 le jour de l'évaluation.,0,0,0,0,0,0
quotidien,ASSISTANCE RESPIRATOIRE : Enregistrer toutes les interventions respiratoires effectuées entre 00 h 00 et 24 h 00 le jour de l'évaluation.,treat_niv_type_oth,Précisez le type de ventilation non invasive,,Il s'agit du type d'assistance respiratoire non invasive ou de ventilation (VNI) utilisé.,"Si « Autre », précisez le type de ventilation non invasive utilisé.",0,0,0,0,0,
quotidien,ASSISTANCE RESPIRATOIRE : Enregistrer toutes les interventions respiratoires effectuées entre 00 h 00 et 24 h 00 le jour de l'évaluation.,treat_imv,Ventilation invasive,"1, Oui | 0, Non | 99, Inconnu","Il s'agit de la ventilation mécanique invasive (VMI), qui indique que le patient a subi une intubation trachéale afin d'assister ou de remplacer mécaniquement la respiration spontanée à l'aide d'un appareil motorisé qui insuffle de l'air oxygéné dans les poumons. L'intubation peut être orotrachéale, nasotrachéale, ou réalisée par cricothyrotomie ou trachéotomie.",Indiquez « Oui » si ce mode d'assistance respiratoire a été utilisé pour administrer un supplément d'oxygène au patient entre 00 h 00 et 24 h 00 le jour de l'évaluation.,0,0,0,0,0,0
quotidien,ASSISTANCE RESPIRATOIRE : Enregistrer toutes les interventions respiratoires effectuées entre 00 h 00 et 24 h 00 le jour de l'évaluation.,treat_ecmo,ECLS / ECMO,"1, Oui | 0, Non | 99, Inconnu","Il s'agit de l'oxygénation par membrane extracorporelle (ECMO), également appelée assistance vitale extracorporelle (ECLS), qui consiste à utiliser un système de maintien des fonctions vitales qui fait circuler le sang à travers un système d'oxygénation et qui peut comprendre une pompe, un oxygénateur à membrane et un échangeur de chaleur.",Indiquez « Oui » si ce mode d'assistance respiratoire a été utilisé pour administrer un supplément d'oxygène au patient entre 00 h 00 et 24 h 00 le jour de l'évaluation.,0,0,0,0,0,0
quotidien,ASSISTANCE RESPIRATOIRE : Enregistrer toutes les interventions respiratoires effectuées entre 00 h 00 et 24 h 00 le jour de l'évaluation.,treat_ecmo_type,Type d'ECLS / ECMO,"1, Veino-veineuse (VV) | 2, Veino-artérielle (VA) | 99, Inconnue","Il s'agit du type d'oxygénation par membrane extracorporelle (ECMO), également appelée assistance vitale extracorporelle (ECLS). L'ECMO/ECLS veino-veineuse (veine-veineuse) est utilisée pour assister les poumons et l'ECLS/ECMO veino-artérielle (veine-artérielle) est utilisée pour assister les poumons et le cœur.",Sélectionnez l'option la plus appropriée correspondant au type d'ECLS / ECMO utilisé entre 00h00 et 24h00 le jour de l'évaluation.,0,0,0,0,0,0
quotidien,ASSISTANCE RESPIRATOIRE : Enregistrer toutes les interventions respiratoires effectuées entre 00 h 00 et 24 h 00 le jour de l'évaluation.,treat_prone,Positionnement couché,"1, Oui | 0, Non | 99, Inconnue","Il s'agit de la position couchée sur le ventre, qui consiste à placer le patient en position couchée sur le ventre afin de faciliter la ventilation. Cela inclut à la fois les patients sous ventilation invasive (intubés) et les patients non intubés ou ventilés de manière autonome.","Indiquez «oui», pour tous les patients s'ils ont été dans la position couchée pour aider leur ventilation à tout moment pendant l'admission. Si «oui» indique le type de ventilation se produisait lors du positionnement couché ci-dessous.",0,0,0,0,0,0
quotidien,ASSISTANCE RESPIRATOIRE : Enregistrer toutes les interventions respiratoires effectuées entre 00 h 00 et 24 h 00 le jour de l'évaluation.,treat_prone_when,Si oui: quand était le positionnement couché?,"1, Pendant la ventilation invasive | 2, Pendant l'autoventilation | 99, Inconnu","Il s'agit du type de ventilation assistée lorsque le patient a été placé en position couchée sur le ventre. Il peut s'agir de patients sous ventilation invasive (intubés) ou de patients non intubés/ventilés de manière autonome. ",Spécifiez le type de ventilation assistée administrée lorsque le patient a été placé en position couchée.,0,0,0,0,0,0
quotidien,ASSISTANCE RESPIRATOIRE : Enregistrer toutes les interventions respiratoires effectuées entre 00 h 00 et 24 h 00 le jour de l'évaluation.,treat_pao2yn,Type d'échantillon PaO2,"1, Artérielle | 2, Capillaire | 3, Veineuse | 99, Inconnue | 0, Non effectuée",Il s'agit du type d'échantillon sanguin utilisé pour mesurer la pression partielle d'oxygène dans le sang (PaO2) à l'aide d'une analyse des gaz sanguins.,Sélectionnez le type d'échantillon sanguin utilisé pour mesurer la pression partielle d'oxygène.,0,0,0,0,0,0
quotidien,ASSISTANCE RESPIRATOIRE : Enregistrer toutes les interventions respiratoires effectuées entre 00 h 00 et 24 h 00 le jour de l'évaluation.,treat_pao2,PAO2 (SELECT UNITÉS),,,,0,0,0,,,
quotidien,ASSISTANCE RESPIRATOIRE : Enregistrer toutes les interventions respiratoires effectuées entre 00 h 00 et 24 h 00 le jour de l'évaluation.,treat_pao2_units,PaO2 (certaines unités),"1, mmHg | 2, kPa",,,0,0,0,,,0
quotidien,ASSISTANCE RESPIRATOIRE : Enregistrer toutes les interventions respiratoires effectuées entre 00 h 00 et 24 h 00 le jour de l'évaluation.,treat_pao2_kpa,PAO2 (KPA),,Cela fait référence au PAO2 le plus bas (en KPA) entre 00h00 et 24h00 le jour de l'évaluation.,Enregistrez le PAO2 le plus bas (en KPA) qui a été mesuré entre 00h00 et 24h00 le jour de l'évaluation.,0,0,0,0,0,
quotidien,ASSISTANCE RESPIRATOIRE : Enregistrer toutes les interventions respiratoires effectuées entre 00 h 00 et 24 h 00 le jour de l'évaluation.,treat_pao2_mmhg,PAO2 (MMHG),,Cela fait référence au PAO2 le plus bas (en MMHg) entre 00h00 et 24h00 le jour de l'évaluation.,Enregistrez le PAO2 le plus bas (en MMHg) qui a été mesuré entre 00h00 et 24h00 le jour de l'évaluation.,0,0,0,0,0,
quotidien,ASSISTANCE RESPIRATOIRE : Enregistrer toutes les interventions respiratoires effectuées entre 00 h 00 et 24 h 00 le jour de l'évaluation.,treat_highfio,FIO2 au moment de PAO2 (unités sélectionnées),,,,0,0,0,,,
quotidien,ASSISTANCE RESPIRATOIRE : Enregistrer toutes les interventions respiratoires effectuées entre 00 h 00 et 24 h 00 le jour de l'évaluation.,treat_highfio_units,FiO2 au moment de PaO2 (certaines unités),"1, fraction, 0,21-1,0 | 2, %, 21-100",,,0,0,0,,,0
quotidien,ASSISTANCE RESPIRATOIRE : Enregistrer toutes les interventions respiratoires effectuées entre 00 h 00 et 24 h 00 le jour de l'évaluation.,treat_highfio_02110,"FIO2 au moment de PAO2 (fraction, 0,21-1,0)",,"Cela fait référence à la fraction mesurée de l'oxygène inspiré (FIO2), exprimée en fraction. livré au moment du PAO2 le plus bas (pression partielle d'oxygène dans le sang) enregistré ci-dessus.",Écrivez le FIO2 au moment du PAO2 le plus bas (enregistré ci-dessus) qui s'est produit à tout moment entre 00h00 et 24h00 le jour de l'évaluation.,0,0,0,0,0,
quotidien,ASSISTANCE RESPIRATOIRE : Enregistrer toutes les interventions respiratoires effectuées entre 00 h 00 et 24 h 00 le jour de l'évaluation.,treat_highfio_pcnt,"FIO2 au moment de PAO2 (%, 21-100)",,"Cela fait référence à la fraction mesurée de l'oxygène inspiré (FIO2), exprimée en pourcentage, délivrée au moment du PAO2 la plus faible (pression partielle d'oxygène dans le sang) enregistrée ci-dessus.",Écrivez le FIO2 au moment du PAO2 le plus bas (enregistré ci-dessus) qui s'est produit à tout moment entre 00h00 et 24h00 le jour de l'évaluation.,0,0,0,0,0,
quotidien,ASSISTANCE RESPIRATOIRE : Enregistrer toutes les interventions respiratoires effectuées entre 00 h 00 et 24 h 00 le jour de l'évaluation.,treat_o2supp_oth,Autre(s) intervention(s) ou procédure(s) d'assistance respiratoire,"1, Oui | 0, Non | 99, Inconnu",Il s'agit de toute autre intervention ou procédure spécifique d'assistance respiratoire non caractérisée autrement que vous jugez pertinente.,Indiquez « Oui » si d'autres interventions ou procédures d'assistance respiratoire ont été utilisées entre 00h00 et 24h00 le jour de l'évaluation.,0,0,0,0,0,0
quotidien,ASSISTANCE RESPIRATOIRE : Enregistrer toutes les interventions respiratoires effectuées entre 00 h 00 et 24 h 00 le jour de l'évaluation.,treat_o2supp_oth_spec,Veuillez préciser les autres interventions ou procédures d'assistance respiratoire,,Il s'agit de toute autre intervention ou procédure spécifique d'assistance respiratoire non caractérisée autrement que vous jugez pertinente.,"Si « Oui », veuillez préciser les interventions ou procédures d'assistance respiratoire non caractérisées qui, selon vous, pourraient être pertinentes.",0,0,0,0,0,
quotidien,INTERVENTIONS DE SOINS AVANCÉS : Enregistrer toutes les interventions de soins avancés effectuées entre 00h00 et 24h00 le jour de l'évaluation.,critd_critcare,Les interventions de soins intensifs ont-elles été administrées à cette date?,"1, Oui | 0, Non | 99, Inconnu",Cela fait référence à des interventions thérapeutiques ou des procédures thérapeutiques de soins intensifs qui ont été administrés entre 00h00 et 24h00 le jour de l'évaluation.,"Indiquez «oui», si des soins intensifs, des inyervitions ont été administrés entre 00h00 et 24h00 le jour de l'évaluation.",0,0,0,0,0,0
quotidien,INTERVENTIONS DE SOINS AVANCÉS : Enregistrer toutes les interventions de soins avancés effectuées entre 00h00 et 24h00 le jour de l'évaluation.,critd_icu,ICU / UIT / HDU / Unité de soins intermédiaires Admission,"1, Oui | 0, Non | 99, Inconnu","Cela fait référence aux unités de soins intensifs (USI), aux unités de thérapie / traitement intensive (UIT), d'unités de soins intensifs, d'unités de haute dépendance (HDU) ou d'unité de niveau similaire.","Indiquez « Oui » si le patient a été admis en soins intensifs (ou dans une unité de niveau similaire) entre 00 h 00 et 24 h 00 le jour de l'évaluation. ",0,0,0,0,0,0
quotidien,INTERVENTIONS DE SOINS AVANCÉS : Enregistrer toutes les interventions de soins avancés effectuées entre 00h00 et 24h00 le jour de l'évaluation.,critd_neuromusc,Agents de blocage neuromusculaires,"1, Oui | 0, Non | 99, Inconnu","Cela fait référence à l'utilisation de bloqueurs neuromusculaires. Les exemples incluent l'atracurium, le cisatracurium, le nimbex, le norcuron, le pancuronium, le pavulon, le rocuronium, le tracrium, le vecuronium, le zémuron.","Indiquez «oui», si des bloqueurs neuromusculaires étaient utilisés entre 00h00 et 24h00 le jour de l'évaluation.",0,0,0,0,0,0
